1.0|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|225.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.0|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|1.2|355.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.0|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|1.1|355.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.1|3|Wanderer|1|5|10|0|2.00|1.50|0.50|16.2|21.2|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.1|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|226.4|0.41|70.00|87.70|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
1.1|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|285.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.1|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|1.0|355.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.1|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.9|355.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.2|3|Wanderer|1|5|10|0|2.00|1.50|0.50|16.1|21.1|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.2|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|226.4|0.31|70.00|88.40|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
1.2|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|345.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.2|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|1.0|357.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.2|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.9|357.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.3|3|Wanderer|1|5|10|0|2.00|1.50|0.50|16.0|20.9|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.3|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|226.4|0.21|70.00|89.10|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
1.3|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|45.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.3|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.8|357.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.3|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.8|357.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.4|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.9|20.7|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.4|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|226.4|0.11|70.00|89.80|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
1.4|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|105.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.4|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.8|359.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.4|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.8|359.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.5|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.7|20.6|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.5|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|226.4|0.01|70.00|90.50|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
1.5|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|165.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.5|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.7|359.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.5|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.6|359.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.6|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.6|20.4|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.6|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|226.4|-0.09|70.00|91.20|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
1.6|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|225.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.6|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.7|1.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.6|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.6|1.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.7|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.5|20.2|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.7|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|286.4|0.00|70.00|91.90|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.7|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|285.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.7|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.5|1.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.7|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.4|1.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.8|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.4|20.1|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.8|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|346.4|0.00|70.00|92.60|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.8|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|345.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.8|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.5|3.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.8|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.4|3.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.9|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.3|19.9|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.9|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|46.4|0.00|70.00|93.30|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.9|1|Brutus|1|7|5|3|1.50|1.00|0.80|7.5|23.0|45.0|0.00|120.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.9|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.3|3.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
1.9|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.2|3.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.0|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.2|19.8|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.0|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|106.4|0.00|70.00|94.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.0|1|Brutus|1|7|5|3|4.50|1.00|0.80|7.9|22.8|67.1|0.00|120.00|70.40|[0.00,0.0],[3.00,1.1],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.0|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.3|5.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.0|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.2|5.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.1|3|Wanderer|1|5|10|0|2.00|1.50|0.50|15.0|19.6|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.1|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|166.4|0.00|70.00|94.70|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.1|1|Brutus|1|7|5|3|4.50|1.00|0.80|8.3|22.6|65.6|0.00|120.00|70.80|[0.00,0.0],[3.00,1.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.1|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.1|5.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.1|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.0|5.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.2|3|Wanderer|1|5|10|0|2.00|1.50|0.50|14.9|19.4|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.2|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|158.2|0.61|70.00|75.40|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|0
2.2|1|Brutus|1|7|5|3|4.50|1.00|0.80|8.7|22.5|65.6|0.00|120.00|71.20|[0.00,0.0],[3.00,0.9],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.2|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.3|0.1|7.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.2|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.3|0.0|7.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.3|3|Wanderer|1|5|10|0|2.00|1.50|0.50|14.8|19.3|324.1|0.00|100.00|50.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.3|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|158.2|0.51|70.00|76.10|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
2.3|1|Brutus|1|7|5|3|4.50|1.00|0.80|9.1|22.3|64.0|0.00|120.00|71.60|[0.00,0.0],[3.00,0.8],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.3|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.4|0.0|7.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.3|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.4|0.0|7.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.4|3|Wanderer|1|5|10|0|2.00|1.50|0.50|14.7|19.1|324.1|0.00|90.62|50.00|[7.62,1.9],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.4|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|158.2|0.41|70.00|76.80|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
2.4|1|Brutus|1|7|5|3|4.50|1.00|0.80|9.5|22.0|62.2|0.00|120.00|72.00|[0.00,0.0],[3.00,0.7],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.4|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.4|0.0|9.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.4|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.4|0.0|9.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.5|3|Wanderer|1|5|10|0|2.00|1.50|0.50|14.6|19.0|324.1|0.00|90.24|50.00|[7.62,1.8],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.5|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|158.2|0.31|70.00|77.50|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
2.5|1|Brutus|1|7|5|3|4.50|1.00|0.80|9.9|21.8|60.3|0.00|120.00|72.40|[0.00,0.0],[3.00,0.6],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.5|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.4|0.0|9.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.5|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.4|0.0|9.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.6|3|Wanderer|1|5|10|0|2.00|1.50|0.50|14.4|18.8|324.1|0.00|89.86|50.00|[7.62,1.7],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.6|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|158.2|0.21|70.00|78.20|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
2.6|1|Brutus|1|7|5|3|4.50|1.00|0.80|10.3|21.6|56.1|0.00|120.00|72.80|[0.00,0.0],[3.00,0.5],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.6|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.4|0.0|11.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.6|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.4|0.0|11.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.7|3|Wanderer|1|5|10|0|2.00|1.50|0.50|14.3|18.6|324.1|0.00|89.48|50.00|[7.62,1.6],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.7|4|Magus|1|2|4|9|1.40|0.90|1.40|12.0|12.0|158.2|0.11|70.00|78.90|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|9
2.7|1|Brutus|1|7|5|3|4.50|1.00|0.80|10.7|21.3|56.1|0.00|120.00|73.20|[0.00,0.0],[3.00,0.4],[0.00,0.0],[0.00,0.0],[0.00,0.0]|2
2.7|2|Tutorius|1|5|7|3|1.70|1.20|0.80|12.4|0.0|11.0|0.00|100.00|80.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
2.7|0|PunyAss|1|3|8|4|1.80|1.30|0.90|2.4|0.0|11.0|0.00|80.00|90.00|[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0],[0.00,0.0]|8
